STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
42,Pennsylvania,420282,1,1,1E1U2X28*GR******,2024-08-22 01:57:40,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2016,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,46.000,Unloader Trailer,2,,
42,Pennsylvania,420312,1,1,5HTAB432*47******,2024-08-22 01:57:40,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2004,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,43.000,AL 306/406,2,,
42,Pennsylvania,420319,3,1,1GRAP062*GK******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1986,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Platewall,2,,
42,Pennsylvania,420326,2,1,1JJV532D*JL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420327,2,1,3H3V532C*HT******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420340,1,1,1E1H5Z28*NR******,2024-08-22 01:57:40,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2022,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,,,,Trailer Length 48 and above,2,,
42,Pennsylvania,420347,2,1,11JFS532*7B******,2024-08-22 01:57:40,1,6,TRAILER,18096,MCCULLUGH TRAILERS,9339,MCCULLUGH TRAILERS,23576,McCullugh Trailers,2007,,,6,UNITED STATES (USA),PENNSYLVANIA,BATH,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,2,,
42,Pennsylvania,420348,1,1,58CB1EF2*JC******,2024-08-22 01:57:40,0,6,TRAILER,7342,"BWISE MANUFACTURING, LLC",4746,BWISE MANUFACTURING,10040,Bwise Manufacturing LLC,2018,,,6,UNITED STATES (USA),PUERTO RICO,CHAMBERSBURG,Bwise Manufacturing,,,,61,Trailer,,,,,23,Equipment Trailer,14,Bumper Pull,20.000,Standard,2,,
42,Pennsylvania,420358,4,1,1JJV532W*7L******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420361,2,1,1UYVS253*CG******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420377,2,1,1E1H5Y28*SR******,2024-08-22 01:57:40,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2025,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Standard Flat Bed Trailer,2,,
42,Pennsylvania,420380,2,1,1GRAA962*EB******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
42,Pennsylvania,420404,2,1,1UYVS253*J7******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420406,4,1,LJRC4626*G1******,2024-08-22 01:57:40,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,46.000,,2,,
42,Pennsylvania,420427,1,1,1JJV512B*KL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,51.000,,2,,
42,Pennsylvania,420435,2,1,1GRAP641*EB******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1984,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,64.000,Platewall,1,,
42,Pennsylvania,420475,2,1,1JJV532D*JL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420479,1,1,5V8VC532*NT******,2024-08-22 01:57:40,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2022,,,6,UNITED STATES (USA),GEORGIA,TRENTON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,Composite Plate Semitrailer (VXP),,3,Tandem
42,Pennsylvania,420480,1,1,5RTBE242*HD******,2024-08-22 01:57:40,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2017,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,,,61,Trailer,,,,,59,Van/Covered Cargo/Enclosed,1,Ball Type Pull,24.000,Enclosed Trailer,2,,
42,Pennsylvania,420493,1,1,4YMBU081*LV******,2024-08-22 01:57:40,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2020,,,6,UNITED STATES (USA),VIRGINIA,MONTROSS,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
42,Pennsylvania,420510,2,1,1JJV281W*9L******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
42,Pennsylvania,420521,1,1,3H3V532K*RS******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2024,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
42,Pennsylvania,420521,2,1,1GR1A062*NB******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
42,Pennsylvania,420523,1,1,1TH0A9JH*F1******,2024-08-22 01:57:40,0,6,TRAILER,13547,FLINT HILLS INDUSTRIES INC,5808,HILLSBORO,15196,HILLSBORO INDUSTRIES TRAILER,2015,Gooseneck,,6,UNITED STATES (USA),KANSAS,HILLSBORO,,,,,61,Trailer,,,,,160,Cargo Trailer,3,Gooseneck,28.000,Cargo,,,
42,Pennsylvania,420523,3,1,3H3V532C*JR******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420526,2,1,1UYVS253*GG******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420534,2,1,3H3V532K*NS******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
42,Pennsylvania,420534,3,1,1JKDLA40*5M******,2024-08-22 01:57:40,0,6,TRAILER,11399,"INTERSTATE TRAILERS, INC.",8149,"INTERSTATE TRAILERS, INC.",21789,"Interstate Trailers, Inc.",2005,,,6,UNITED STATES (USA),TEXAS,MANSFIELD,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,2,Pintle Hitch/Hook,24.000,,2,,
42,Pennsylvania,420545,1,1,1UNST422*9L******,2024-08-22 01:57:40,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2009,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
42,Pennsylvania,420565,1,1,1GRAA062*CT******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1982,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight / Reefer / Insulated Van,2,,
42,Pennsylvania,420574,1,1,1GRAA062*KB******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1989,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420574,3,1,3H3V532C*KR******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420598,1,1,1UYVS253*6U******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420599,2,1,1UYVS253*BU******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420614,2,1,1L9U2081*3W309***,2024-08-22 01:57:40,0,6,TRAILER,10822,LAKEVIEW MFG,7589,LAKEVIEW MFG,20530,Lakeview Mfg Trailer,2003,Enclosed,,6,UNITED STATES (USA),NEW JERSEY,WILLIAMSON,,,,,61,Trailer,,,,,16,Utility Trailer,,,8.000,,1,,
42,Pennsylvania,420618,2,1,1JJV532W*5L******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420621,1,1,1GRAA062*KW******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1989,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420623,1,1,7H0TT282*KN******,2024-08-22 01:57:40,0,6,TRAILER,1492,INTECH TRAILERS INC.,8211,INTECH TRAILERS,21891,inTech Trailers,2019,,,6,UNITED STATES (USA),INDIANA,NAPPANEE,,,,,61,Trailer,,,,,59,Van/Covered Cargo/Enclosed,1,Ball Type Pull,28.000,Enclosed Tag Trailer,2,,
42,Pennsylvania,420623,2,1,1JJV281D*NL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,28.000,,1,,
42,Pennsylvania,420623,2,2,1JJV281D*GL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
42,Pennsylvania,420667,2,1,2TX1F4B4*CD******,2024-08-22 01:57:40,0,6,TRAILER,7938,INNOVATIVE TRAILER DESIGN INDUSTRIES INC.,1692,INNOVATIVE TRAILER DESIGN INDUSTRIES,5706,Innovative Trailer Design Industries,2012,,Axle Configuration:Tandem Fixed,1,CANADA,ONTARIO,MISSISSAUGA,,,,,61,Trailer,,,,,59,Van/Covered Cargo/Enclosed,6,Kingpin,,Van Trailer,,,
42,Pennsylvania,420690,2,1,1GRAP062*GT******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1986,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Platewall,2,,
42,Pennsylvania,420720,2,1,1JJV532D*PL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
42,Pennsylvania,420727,2,1,1JJV532D*KL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420745,1,1,5V8VA532*MM******,2024-08-22 01:57:40,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2021,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,"Interior Post Aluminum Sheet Trailer (VIP, MaxCube)",,3,Tandem
42,Pennsylvania,420770,1,1,1UYVS253*6U******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
